from_id,to_id,distance_km,travel_time_minutes
248,244,0.352,1.0
248,245,0.686,1.65
248,246,0.464,1.11
248,247,0.521,1.25
248,249,0.386,1.0
248,250,0.47,1.13
248,302,0.536,1.29
248,304,0.496,1.19
248,313,0.501,1.2
248,315,0.575,1.38
248,336,0.604,1.45
248,608,0.604,1.45
249,201,0.077,1.0
249,203,0.463,1.11
249,204,0.689,1.65
249,205,0.391,1.0
249,207,0.38,1.0
249,208,0.256,1.0
249,209,0.386,1.0
249,210,0.408,1.0
249,211,0.35,1.0
249,212,0.624,1.5
249,213,0.164,1.0
249,214,0.254,1.0
249,216,0.599,1.44
249,218,0.164,1.0
249,219,0.655,1.57
249,220,0.553,1.33
249,224,0.589,1.41
249,227,0.146,1.0
249,228,0.476,1.14
249,229,0.654,1.57
249,230,0.351,1.0
249,231,0.543,1.3
249,232,0.263,1.0
249,233,0.183,1.0
249,234,0.546,1.31
249,235,0.318,1.0
249,236,0.279,1.0
249,237,0.041,1.0
249,238,0.681,1.64
249,239,0.568,1.36
249,241,0.211,1.0
249,242,0.445,1.07
249,244,0.461,1.11
249,245,0.455,1.09
249,246,0.309,1.0
249,247,0.153,1.0
249,248,0.386,1.0
249,250,0.09,1.0
249,302,0.69,1.66
249,304,0.664,1.59
249,313,0.545,1.31
249,338,0.691,1.66
249,349,0.602,1.44
249,608,0.256,1.0
250,201,0.081,1.0
250,203,0.404,1.0
250,205,0.301,1.0
250,207,0.294,1.0
250,208,0.262,1.0
250,209,0.464,1.11
250,210,0.367,1.0
250,211,0.39,1.0
250,212,0.693,1.66
250,213,0.109,1.0
250,214,0.215,1.0
250,216,0.631,1.51
250,218,0.102,1.0
250,220,0.562,1.35
250,224,0.503,1.21
250,225,0.681,1.64
250,227,0.113,1.0
250,228,0.559,1.34
250,229,0.577,1.39
250,230,0.261,1.0
250,231,0.56,1.34
250,232,0.341,1.0
250,233,0.093,1.0
250,234,0.627,1.5
250,235,0.254,1.0
250,236,0.325,1.0
250,237,0.097,1.0
250,239,0.498,1.2
250,241,0.193,1.0
250,242,0.522,1.25
250,244,0.496,1.19
250,245,0.4,1.0
250,246,0.363,1.0
250,247,0.128,1.0
250,248,0.47,1.13
250,249,0.09,1.0
250,313,0.618,1.48
250,349,0.583,1.4
250,608,0.231,1.0
251,252,0.526,1.26
251,254,0.555,1.33
251,255,0.519,1.25
251,256,0.429,1.03
251,257,0.329,1.0
251,258,0.668,1.6
251,259,0.232,1.0
251,260,0.636,1.53
251,261,0.492,1.18
251,262,0.612,1.47
251,263,0.584,1.4
251,264,0.357,1.0
251,265,0.341,1.0
251,267,0.216,1.0
251,268,0.583,1.4
251,269,0.64,1.54
251,270,0.146,1.0
251,272,0.193,1.0
251,273,0.623,1.49
251,274,0.508,1.22
251,275,0.094,1.0
251,276,0.466,1.12
251,278,0.559,1.34
251,280,0.326,1.0
251,281,0.382,1.0
251,282,0.335,1.0
251,285,0.676,1.62
251,286,0.337,1.0
251,289,0.424,1.02
251,290,0.663,1.59
251,292,0.185,1.0
251,293,0.346,1.0
251,294,0.551,1.32
251,295,0.126,1.0
251,296,0.276,1.0
251,299,0.234,1.0
251,615,0.097,1.0
252,251,0.526,1.26
252,256,0.546,1.31
252,259,0.472,1.13
252,267,0.442,1.06
252,270,0.668,1.6
252,272,0.586,1.41
252,273,0.302,1.0
252,275,0.614,1.47
252,281,0.159,1.0
252,282,0.322,1.0
252,288,0.521,1.25
252,289,0.413,1.0
252,290,0.22,1.0
252,291,0.562,1.35
252,294,0.239,1.0
252,295,0.445,1.07
252,298,0.364,1.0
252,299,0.691,1.66
252,615,0.545,1.31
253,254,0.38,1.0
253,255,0.217,1.0
253,256,0.585,1.4
253,259,0.635,1.52
253,260,0.087,1.0
253,261,0.235,1.0
253,264,0.388,1.0
253,265,0.381,1.0
253,266,0.354,1.0
253,269,0.49,1.17
253,270,0.692,1.66
253,272,0.551,1.32
253,274,0.276,1.0
253,277,0.302,1.0
253,278,0.582,1.4
253,283,0.687,1.65
253,284,0.572,1.37
253,292,0.587,1.41
253,293,0.48,1.15
253,296,0.545,1.31
253,300,0.452,1.08
253,615,0.636,1.53
254,251,0.555,1.33
254,253,0.38,1.0
254,255,0.223,1.0
254,256,0.232,1.0
254,259,0.367,1.0
254,260,0.346,1.0
254,261,0.333,1.0
254,264,0.404,1.0
254,265,0.302,1.0
254,266,0.163,1.0
254,269,0.137,1.0
254,270,0.607,1.46
254,272,0.363,1.0
254,273,0.617,1.48
254,274,0.435,1.04
254,275,0.595,1.43
254,277,0.297,1.0
254,284,0.632,1.52
254,288,0.566,1.36
254,291,0.6,1.44
254,292,0.52,1.25
254,293,0.522,1.25
254,295,0.479,1.15
254,296,0.541,1.3
254,297,0.372,1.0
254,615,0.458,1.1
255,251,0.519,1.25
255,253,0.217,1.0
255,254,0.223,1.0
255,256,0.384,1.0
255,257,0.622,1.49
255,259,0.418,1.0
255,260,0.149,1.0
255,261,0.117,1.0
255,264,0.236,1.0
255,265,0.182,1.0
255,266,0.295,1.0
255,269,0.358,1.0
255,270,0.516,1.24
255,272,0.339,1.0
255,274,0.217,1.0
255,275,0.524,1.26
255,277,0.343,1.0
255,278,0.539,1.29
255,280,0.568,1.36
255,283,0.698,1.68
255,284,0.682,1.64
255,292,0.412,1.0
255,293,0.353,1.0
255,295,0.493,1.18
255,296,0.397,1.0
255,297,0.595,1.43
255,299,0.663,1.59
255,300,0.669,1.61
255,615,0.429,1.03
256,251,0.429,1.03
256,252,0.546,1.31
256,253,0.585,1.4
256,254,0.232,1.0
256,255,0.384,1.0
256,259,0.198,1.0
256,260,0.531,1.27
256,261,0.46,1.1
256,264,0.452,1.08
256,265,0.343,1.0
256,266,0.378,1.0
256,267,0.58,1.39
256,269,0.241,1.0
256,270,0.53,1.27
256,272,0.277,1.0
256,273,0.403,1.0
256,274,0.548,1.32
256,275,0.499,1.2
256,277,0.523,1.26
256,280,0.679,1.63
256,281,0.509,1.22
256,282,0.608,1.46
256,288,0.41,1.0
256,291,0.457,1.1
256,292,0.474,1.14
256,293,0.547,1.31
256,295,0.318,1.0
256,296,0.532,1.28
256,297,0.348,1.0
256,298,0.676,1.62
256,299,0.658,1.58
256,615,0.345,1.0
257,251,0.329,1.0
257,255,0.622,1.49
257,258,0.352,1.0
257,259,0.533,1.28
257,260,0.675,1.62
257,261,0.535,1.28
257,262,0.514,1.23
257,263,0.486,1.17
257,264,0.387,1.0
257,265,0.46,1.1
257,267,0.416,1.0
257,268,0.365,1.0
257,270,0.188,1.0
257,271,0.695,1.67
257,272,0.432,1.04
257,274,0.486,1.17
257,275,0.235,1.0
257,276,0.288,1.0
257,278,0.328,1.0
257,280,0.059,1.0
257,281,0.677,1.63
257,282,0.566,1.36
257,283,0.498,1.19
257,285,0.605,1.45
257,286,0.158,1.0
257,287,0.634,1.52
257,289,0.592,1.42
257,292,0.239,1.0
257,293,0.279,1.0
257,295,0.451,1.08
257,296,0.224,1.0
257,299,0.16,1.0
257,615,0.375,1.0
258,251,0.668,1.6
258,257,0.352,1.0
258,262,0.5,1.2
258,263,0.485,1.16
258,264,0.7,1.68
258,267,0.687,1.65
258,268,0.268,1.0
258,270,0.536,1.29
258,271,0.506,1.21
258,275,0.578,1.39
258,276,0.326,1.0
258,278,0.46,1.1
258,280,0.385,1.0
258,283,0.496,1.19
258,285,0.59,1.42
258,286,0.356,1.0
258,287,0.295,1.0
258,292,0.588,1.41
258,293,0.58,1.39
258,296,0.552,1.32
258,299,0.447,1.07
259,251,0.232,1.0
259,252,0.472,1.13
259,253,0.635,1.52
259,254,0.367,1.0
259,255,0.418,1.0
259,256,0.198,1.0
259,257,0.533,1.28
259,260,0.561,1.35
259,261,0.445,1.07
259,264,0.371,1.0
259,265,0.288,1.0
259,266,0.529,1.27
259,267,0.388,1.0
259,269,0.425,1.02
259,270,0.348,1.0
259,272,0.132,1.0
259,273,0.452,1.08
259,274,0.506,1.21
259,275,0.31,1.0
259,276,0.698,1.68
259,277,0.66,1.58
259,278,0.68,1.63
259,280,0.513,1.23
259,281,0.383,1.0
259,282,0.438,1.05
259,286,0.568,1.36
259,288,0.542,1.3
259,289,0.56,1.34
259,290,0.665,1.6
259,291,0.594,1.43
259,292,0.316,1.0
259,293,0.431,1.03
259,294,0.595,1.43
259,295,0.121,1.0
259,296,0.393,1.0
259,297,0.543,1.3
259,299,0.465,1.12
259,615,0.159,1.0
260,251,0.636,1.53
260,253,0.087,1.0
260,254,0.346,1.0
260,255,0.149,1.0
260,256,0.531,1.27
260,257,0.675,1.62
260,259,0.561,1.35
260,261,0.149,1.0
260,264,0.301,1.0
260,265,0.298,1.0
260,266,0.359,1.0
260,269,0.47,1.13
260,270,0.605,1.45
260,272,0.471,1.13
260,274,0.197,1.0
260,275,0.624,1.5
260,277,0.343,1.0
260,278,0.516,1.24
260,280,0.618,1.48
260,283,0.64,1.54
260,284,0.642,1.54
260,292,0.5,1.2
260,293,0.396,1.0
260,295,0.627,1.51
260,296,0.459,1.1
260,300,0.53,1.27
260,615,0.553,1.33
261,251,0.492,1.18
261,253,0.235,1.0
261,254,0.333,1.0
261,255,0.117,1.0
261,256,0.46,1.1
261,257,0.535,1.28
261,259,0.445,1.07
261,260,0.149,1.0
261,264,0.153,1.0
261,265,0.162,1.0
261,266,0.41,1.0
261,269,0.47,1.13
261,270,0.457,1.1
261,272,0.338,1.0
261,274,0.102,1.0
261,275,0.475,1.14
261,277,0.443,1.06
261,278,0.424,1.02
261,280,0.478,1.15
261,283,0.582,1.4
261,286,0.669,1.6
261,292,0.351,1.0
261,293,0.257,1.0
261,295,0.495,1.19
261,296,0.314,1.0
261,299,0.598,1.44
261,300,0.669,1.61
261,615,0.413,1.0
262,251,0.612,1.47
262,257,0.514,1.23
262,258,0.5,1.2
262,263,0.03,1.0
262,267,0.468,1.12
262,268,0.233,1.0
262,270,0.573,1.38
262,275,0.573,1.37
262,276,0.231,1.0
262,280,0.573,1.38
262,282,0.531,1.27
262,285,0.095,1.0
262,286,0.36,1.0
262,287,0.562,1.35
262,289,0.439,1.05
262,292,0.677,1.63
262,294,0.673,1.61
262,299,0.426,1.02
263,251,0.584,1.4
263,257,0.486,1.17
263,258,0.485,1.16
263,262,0.03,1.0
263,267,0.443,1.06
263,268,0.218,1.0
263,270,0.544,1.31
263,275,0.543,1.3
263,276,0.205,1.0
263,280,0.545,1.31
263,281,0.687,1.65
263,282,0.512,1.23
263,285,0.12,1.0
263,286,0.331,1.0
263,287,0.562,1.35
263,289,0.425,1.02
263,292,0.648,1.55
263,294,0.661,1.59
263,295,0.686,1.65
263,296,0.683,1.64
263,299,0.397,1.0
263,615,0.679,1.63
264,251,0.357,1.0
264,253,0.388,1.0
264,254,0.404,1.0
264,255,0.236,1.0
264,256,0.452,1.08
264,257,0.387,1.0
264,258,0.7,1.68
264,259,0.371,1.0
264,260,0.301,1.0
264,261,0.153,1.0
264,265,0.111,1.0
264,266,0.52,1.25
264,267,0.569,1.37
264,269,0.536,1.29
264,270,0.305,1.0
264,272,0.244,1.0
264,274,0.151,1.0
264,275,0.328,1.0
264,276,0.662,1.59
264,277,0.579,1.39
264,278,0.348,1.0
264,280,0.333,1.0
264,282,0.691,1.66
264,283,0.538,1.29
264,286,0.516,1.24
264,292,0.2,1.0
264,293,0.121,1.0
264,295,0.387,1.0
264,296,0.163,1.0
264,299,0.445,1.07
264,615,0.293,1.0
265,251,0.341,1.0
265,253,0.381,1.0
265,254,0.302,1.0
265,255,0.182,1.0
265,256,0.343,1.0
265,257,0.46,1.1
265,259,0.288,1.0
265,260,0.298,1.0
265,261,0.162,1.0
265,264,0.111,1.0
265,266,0.433,1.04
265,267,0.557,1.34
265,269,0.431,1.03
265,270,0.336,1.0
265,272,0.177,1.0
265,274,0.22,1.0
265,275,0.342,1.0
265,277,0.514,1.23
265,278,0.46,1.1
265,280,0.412,1.0
265,281,0.653,1.57
265,282,0.661,1.59
265,283,0.649,1.56
265,286,0.569,1.37
265,292,0.235,1.0
265,293,0.223,1.0
265,295,0.333,1.0
265,296,0.24,1.0
265,297,0.642,1.54
265,299,0.485,1.16
265,615,0.255,1.0
266,253,0.354,1.0
266,254,0.163,1.0
266,255,0.295,1.0
266,256,0.378,1.0
266,259,0.529,1.27
266,260,0.359,1.0
266,261,0.41,1.0
266,264,0.52,1.25
266,265,0.433,1.04
266,269,0.171,1.0
266,272,0.522,1.25
266,274,0.508,1.22
266,277,0.15,1.0
266,279,0.581,1.39
266,284,0.47,1.13
266,288,0.634,1.52
266,291,0.658,1.58
266,292,0.664,1.59
266,293,0.64,1.54
266,295,0.642,1.54
266,296,0.672,1.61
266,297,0.38,1.0
266,615,0.617,1.48
267,251,0.216,1.0
267,252,0.442,1.06
267,256,0.58,1.39
267,257,0.416,1.0
267,258,0.687,1.65
267,259,0.388,1.0
267,262,0.468,1.12
267,263,0.443,1.06
267,264,0.569,1.37
267,265,0.557,1.34
267,268,0.519,1.25
267,270,0.296,1.0
267,272,0.399,1.0
267,273,0.64,1.54
267,275,0.252,1.0
267,276,0.401,1.0
267,280,0.443,1.06
267,281,0.284,1.0
267,282,0.151,1.0
267,285,0.51,1.23
267,286,0.332,1.0
267,289,0.21,1.0
267,290,0.513,1.23
267,292,0.381,1.0
267,293,0.539,1.29
267,294,0.38,1.0
267,295,0.269,1.0
267,296,0.463,1.11
267,299,0.26,1.0
267,615,0.306,1.0
268,251,0.583,1.4
268,257,0.365,1.0
268,258,0.268,1.0
268,262,0.233,1.0
268,263,0.218,1.0
268,267,0.519,1.25
268,270,0.492,1.18
268,275,0.513,1.23
268,276,0.12,1.0
268,278,0.626,1.5
268,280,0.422,1.01
268,282,0.632,1.52
268,285,0.323,1.0
268,286,0.252,1.0
268,287,0.387,1.0
268,289,0.579,1.39
268,292,0.581,1.4
268,293,0.644,1.55
268,296,0.587,1.41
268,299,0.352,1.0
268,615,0.666,1.6
269,251,0.64,1.54
269,253,0.49,1.17
269,254,0.137,1.0
269,255,0.358,1.0
269,256,0.241,1.0
269,259,0.425,1.02
269,260,0.47,1.13
269,261,0.47,1.13
269,264,0.536,1.29
269,265,0.431,1.03
269,266,0.171,1.0
269,272,0.458,1.1
269,273,0.56,1.34
269,274,0.572,1.37
269,275,0.694,1.66
269,277,0.319,1.0
269,279,0.695,1.67
269,284,0.609,1.46
269,288,0.466,1.12
269,291,0.494,1.18
269,292,0.634,1.52
269,293,0.653,1.57
269,295,0.545,1.31
269,296,0.666,1.6
269,297,0.239,1.0
269,615,0.546,1.31
270,251,0.146,1.0
270,252,0.668,1.6
270,253,0.692,1.66
270,254,0.607,1.46
270,255,0.516,1.24
270,256,0.53,1.27
270,257,0.188,1.0
270,258,0.536,1.29
270,259,0.348,1.0
270,260,0.605,1.45
270,261,0.457,1.1
270,262,0.573,1.38
270,263,0.544,1.31
270,264,0.305,1.0
270,265,0.336,1.0
270,267,0.296,1.0
270,268,0.492,1.18
270,272,0.258,1.0
270,274,0.444,1.06
270,275,0.054,1.0
270,276,0.385,1.0
270,278,0.426,1.02
270,280,0.18,1.0
270,281,0.518,1.24
270,282,0.44,1.06
270,283,0.623,1.5
270,285,0.651,1.56
270,286,0.24,1.0
270,289,0.501,1.2
270,292,0.106,1.0
270,293,0.248,1.0
270,294,0.667,1.6
270,295,0.264,1.0
270,296,0.17,1.0
270,299,0.149,1.0
270,615,0.189,1.0
271,257,0.695,1.67
271,258,0.506,1.21
271,278,0.497,1.19
271,280,0.683,1.64
271,283,0.322,1.0
271,287,0.609,1.46
272,251,0.193,1.0
272,252,0.586,1.41
272,253,0.551,1.32
272,254,0.363,1.0
272,255,0.339,1.0
272,256,0.277,1.0
272,257,0.432,1.04
272,259,0.132,1.0
272,260,0.471,1.13
272,261,0.338,1.0
272,264,0.244,1.0
272,265,0.177,1.0
272,266,0.522,1.25
272,267,0.399,1.0
272,269,0.458,1.1
272,270,0.258,1.0
272,273,0.583,1.4
272,274,0.385,1.0
272,275,0.235,1.0
272,276,0.636,1.53
272,277,0.634,1.52
272,278,0.549,1.32
272,280,0.402,1.0
272,281,0.476,1.14
272,282,0.49,1.18
272,286,0.495,1.19
272,288,0.662,1.59
272,289,0.597,1.43
272,292,0.198,1.0
272,293,0.299,1.0
272,294,0.677,1.63
272,295,0.157,1.0
272,296,0.266,1.0
272,297,0.622,1.49
272,299,0.396,1.0
272,615,0.096,1.0
273,251,0.623,1.49
273,252,0.302,1.0
273,254,0.617,1.48
273,256,0.403,1.0
273,259,0.452,1.08
273,267,0.64,1.54
273,269,0.56,1.34
273,272,0.583,1.4
273,281,0.396,1.0
273,282,0.568,1.36
273,288,0.219,1.0
273,289,0.683,1.64
273,290,0.501,1.2
273,291,0.261,1.0
273,294,0.54,1.3
273,295,0.502,1.21
273,297,0.461,1.11
273,298,0.273,1.0
273,615,0.591,1.42
274,251,0.508,1.22
274,253,0.276,1.0
274,254,0.435,1.04
274,255,0.217,1.0
274,256,0.548,1.32
274,257,0.486,1.17
274,259,0.506,1.21
274,260,0.197,1.0
274,261,0.102,1.0
274,264,0.151,1.0
274,265,0.22,1.0
274,266,0.508,1.22
274,269,0.572,1.37
274,270,0.444,1.06
274,272,0.385,1.0
274,275,0.473,1.13
274,277,0.527,1.27
274,278,0.329,1.0
274,280,0.427,1.02
274,283,0.481,1.15
274,286,0.631,1.52
274,292,0.342,1.0
274,293,0.209,1.0
274,295,0.535,1.28
274,296,0.281,1.0
274,299,0.574,1.38
274,300,0.667,1.6
274,615,0.443,1.06
275,251,0.094,1.0
275,252,0.614,1.47
275,254,0.595,1.43
275,255,0.524,1.26
275,256,0.499,1.2
275,257,0.235,1.0
275,258,0.578,1.39
275,259,0.31,1.0
275,260,0.624,1.5
275,261,0.475,1.14
275,262,0.573,1.37
275,263,0.543,1.3
275,264,0.328,1.0
275,265,0.342,1.0
275,267,0.252,1.0
275,268,0.513,1.23
275,269,0.694,1.66
275,270,0.054,1.0
275,272,0.235,1.0
275,274,0.473,1.13
275,276,0.401,1.0
275,278,0.478,1.15
275,280,0.233,1.0
275,281,0.465,1.12
275,282,0.392,1.0
275,283,0.677,1.62
275,285,0.646,1.55
275,286,0.262,1.0
275,289,0.46,1.1
275,292,0.131,1.0
275,293,0.287,1.0
275,294,0.617,1.48
275,295,0.216,1.0
275,296,0.211,1.0
275,299,0.161,1.0
275,615,0.154,1.0
276,251,0.466,1.12
276,257,0.288,1.0
276,258,0.326,1.0
276,259,0.698,1.68
276,262,0.231,1.0
276,263,0.205,1.0
276,264,0.662,1.59
276,267,0.401,1.0
276,268,0.12,1.0
276,270,0.385,1.0
276,272,0.636,1.53
276,275,0.401,1.0
276,278,0.589,1.41
276,280,0.348,1.0
276,281,0.681,1.64
276,282,0.52,1.25
276,285,0.325,1.0
276,286,0.147,1.0
276,287,0.501,1.2
276,289,0.48,1.15
276,292,0.481,1.15
276,293,0.564,1.35
276,295,0.585,1.41
276,296,0.5,1.2
276,299,0.24,1.0
276,615,0.551,1.32
277,253,0.302,1.0
277,254,0.297,1.0
277,255,0.343,1.0
277,256,0.523,1.26
277,259,0.66,1.58
277,260,0.343,1.0
277,261,0.443,1.06
277,264,0.579,1.39
277,265,0.514,1.23
277,266,0.15,1.0
277,269,0.319,1.0
277,272,0.634,1.52
277,274,0.527,1.27
277,279,0.48,1.15
277,284,0.347,1.0
277,293,0.695,1.67
277,297,0.506,1.21
277,300,0.574,1.38
278,251,0.559,1.34
278,253,0.582,1.4
278,255,0.539,1.29
278,257,0.328,1.0
278,258,0.46,1.1
278,259,0.68,1.63
278,260,0.516,1.24
278,261,0.424,1.02
278,264,0.348,1.0
278,265,0.46,1.1
278,268,0.626,1.5
278,270,0.426,1.02
278,271,0.497,1.19
278,272,0.549,1.32
278,274,0.329,1.0
278,275,0.478,1.15
278,276,0.589,1.41
278,280,0.281,1.0
278,283,0.204,1.0
278,286,0.482,1.16
278,292,0.382,1.0
278,293,0.251,1.0
278,295,0.649,1.56
278,296,0.293,1.0
278,299,0.48,1.15
278,615,0.55,1.32
279,266,0.581,1.39
279,269,0.695,1.67
279,277,0.48,1.15
279,284,0.162,1.0
280,251,0.326,1.0
280,255,0.568,1.36
280,256,0.679,1.63
280,257,0.059,1.0
280,258,0.385,1.0
280,259,0.513,1.23
280,260,0.618,1.48
280,261,0.478,1.15
280,262,0.573,1.38
280,263,0.545,1.31
280,264,0.333,1.0
280,265,0.412,1.0
280,267,0.443,1.06
280,268,0.422,1.01
280,270,0.18,1.0
280,271,0.683,1.64
280,272,0.402,1.0
280,274,0.427,1.02
280,275,0.233,1.0
280,276,0.348,1.0
280,278,0.281,1.0
280,281,0.691,1.66
280,282,0.593,1.42
280,283,0.463,1.11
280,285,0.663,1.59
280,286,0.215,1.0
280,287,0.674,1.62
280,289,0.629,1.51
280,292,0.204,1.0
280,293,0.222,1.0
280,295,0.441,1.06
280,296,0.173,1.0
280,299,0.199,1.0
280,615,0.357,1.0
281,251,0.382,1.0
281,252,0.159,1.0
281,256,0.509,1.22
281,257,0.677,1.63
281,259,0.383,1.0
281,263,0.687,1.65
281,265,0.653,1.57
281,267,0.284,1.0
281,270,0.518,1.24
281,272,0.476,1.14
281,273,0.396,1.0
281,275,0.465,1.12
281,276,0.681,1.64
281,280,0.691,1.66
281,282,0.175,1.0
281,286,0.614,1.47
281,288,0.602,1.45
281,289,0.288,1.0
281,290,0.29,1.0
281,291,0.65,1.56
281,292,0.566,1.36
281,294,0.215,1.0
281,295,0.323,1.0
281,296,0.657,1.58
281,298,0.518,1.24
281,299,0.533,1.28
281,615,0.418,1.0
282,251,0.335,1.0
282,252,0.322,1.0
282,256,0.608,1.46
282,257,0.566,1.36
282,259,0.438,1.05
282,262,0.531,1.27
282,263,0.512,1.23
282,264,0.691,1.66
282,265,0.661,1.59
282,267,0.151,1.0
282,268,0.632,1.52
282,270,0.44,1.06
282,272,0.49,1.18
282,273,0.568,1.36
282,275,0.392,1.0
282,276,0.52,1.25
282,280,0.593,1.42
282,281,0.175,1.0
282,285,0.549,1.32
282,286,0.474,1.14
282,289,0.129,1.0
282,290,0.364,1.0
282,292,0.515,1.24
282,293,0.676,1.62
282,294,0.229,1.0
282,295,0.337,1.0
282,296,0.602,1.44
282,298,0.686,1.65
282,299,0.41,1.0
282,615,0.406,1.0
283,253,0.687,1.65
283,255,0.698,1.68
283,257,0.498,1.19
283,258,0.496,1.19
283,260,0.64,1.54
283,261,0.582,1.4
283,264,0.538,1.29
283,265,0.649,1.56
283,270,0.623,1.5
283,271,0.322,1.0
283,274,0.481,1.15
283,275,0.677,1.62
283,278,0.204,1.0
283,280,0.463,1.11
283,286,0.637,1.53
283,292,0.586,1.41
283,293,0.453,1.09
283,296,0.497,1.19
283,299,0.657,1.58
284,253,0.572,1.37
284,254,0.632,1.52
284,255,0.682,1.64
284,260,0.642,1.54
284,266,0.47,1.13
284,269,0.609,1.46
284,277,0.347,1.0
284,279,0.162,1.0
284,300,0.573,1.38
285,251,0.676,1.62
285,257,0.605,1.45
285,258,0.59,1.42
285,262,0.095,1.0
285,263,0.12,1.0
285,267,0.51,1.23
285,268,0.323,1.0
285,270,0.651,1.56
285,275,0.646,1.55
285,276,0.325,1.0
285,280,0.663,1.59
285,282,0.549,1.32
285,286,0.449,1.08
285,287,0.623,1.5
285,289,0.441,1.06
285,294,0.66,1.58
285,299,0.507,1.22
286,251,0.337,1.0
286,257,0.158,1.0
286,258,0.356,1.0
286,259,0.568,1.36
286,261,0.669,1.6
286,262,0.36,1.0
286,263,0.331,1.0
286,264,0.516,1.24
286,265,0.569,1.37
286,267,0.332,1.0
286,268,0.252,1.0
286,270,0.24,1.0
286,272,0.495,1.19
286,274,0.631,1.52
286,275,0.262,1.0
286,276,0.147,1.0
286,278,0.482,1.16
286,280,0.215,1.0
286,281,0.614,1.47
286,282,0.474,1.14
286,283,0.637,1.53
286,285,0.449,1.08
286,287,0.595,1.43
286,289,0.471,1.13
286,292,0.334,1.0
286,293,0.422,1.01
286,294,0.695,1.67
286,295,0.462,1.11
286,296,0.355,1.0
286,299,0.103,1.0
286,615,0.415,1.0
287,257,0.634,1.52
287,258,0.295,1.0
287,262,0.562,1.35
287,263,0.562,1.35
287,268,0.387,1.0
287,271,0.609,1.46
287,276,0.501,1.2
287,280,0.674,1.62
287,285,0.623,1.5
287,286,0.595,1.43
287,299,0.696,1.67
287,566,0.567,1.36
288,252,0.521,1.25
288,254,0.566,1.36
288,256,0.41,1.0
288,259,0.542,1.3
288,266,0.634,1.52
288,269,0.466,1.12
288,272,0.662,1.59
288,273,0.219,1.0
288,281,0.602,1.45
288,291,0.053,1.0
288,295,0.629,1.51
288,297,0.29,1.0
288,298,0.392,1.0
288,615,0.699,1.68
289,251,0.424,1.02
289,252,0.413,1.0
289,257,0.592,1.42
289,259,0.56,1.34
289,262,0.439,1.05
289,263,0.425,1.02
289,267,0.21,1.0
289,268,0.579,1.39
289,270,0.501,1.2
289,272,0.597,1.43
289,273,0.683,1.64
289,275,0.46,1.1
289,276,0.48,1.15
289,280,0.629,1.51
289,281,0.288,1.0
289,282,0.129,1.0
289,285,0.441,1.06
289,286,0.471,1.13
289,290,0.387,1.0
289,292,0.59,1.42
289,294,0.242,1.0
289,295,0.452,1.08
289,296,0.67,1.61
289,299,0.432,1.04
289,615,0.508,1.22
290,251,0.663,1.59
290,252,0.22,1.0
290,259,0.665,1.6
290,267,0.513,1.23
290,273,0.501,1.2
290,281,0.29,1.0
290,282,0.364,1.0
290,289,0.387,1.0
290,294,0.145,1.0
290,295,0.612,1.47
290,298,0.455,1.09
291,252,0.562,1.35
291,254,0.6,1.44
291,256,0.457,1.1
291,259,0.594,1.43
291,266,0.658,1.58
291,269,0.494,1.18
291,273,0.261,1.0
291,281,0.65,1.56
291,288,0.053,1.0
291,295,0.681,1.64
291,297,0.298,1.0
291,298,0.4,1.0
292,251,0.185,1.0
292,253,0.587,1.41
292,254,0.52,1.25
292,255,0.412,1.0
292,256,0.474,1.14
292,257,0.239,1.0
292,258,0.588,1.41
292,259,0.316,1.0
292,260,0.5,1.2
292,261,0.351,1.0
292,262,0.677,1.63
292,263,0.648,1.55
292,264,0.2,1.0
292,265,0.235,1.0
292,266,0.664,1.59
292,267,0.381,1.0
292,268,0.581,1.4
292,269,0.634,1.52
292,270,0.106,1.0
292,272,0.198,1.0
292,274,0.342,1.0
292,275,0.131,1.0
292,276,0.481,1.15
292,278,0.382,1.0
292,280,0.204,1.0
292,281,0.566,1.36
292,282,0.515,1.24
292,283,0.586,1.41
292,286,0.334,1.0
292,289,0.59,1.42
292,293,0.161,1.0
292,295,0.267,1.0
292,296,0.092,1.0
292,299,0.251,1.0
292,615,0.17,1.0
293,251,0.346,1.0
293,253,0.48,1.15
293,254,0.522,1.25
293,255,0.353,1.0
293,256,0.547,1.31
293,257,0.279,1.0
293,258,0.58,1.39
293,259,0.431,1.03
293,260,0.396,1.0
293,261,0.257,1.0
293,264,0.121,1.0
293,265,0.223,1.0
293,266,0.64,1.54
293,267,0.539,1.29
293,268,0.644,1.55
293,269,0.653,1.57
293,270,0.248,1.0
293,272,0.299,1.0
293,274,0.209,1.0
293,275,0.287,1.0
293,276,0.564,1.35
293,277,0.695,1.67
293,278,0.251,1.0
293,280,0.222,1.0
293,282,0.676,1.62
293,283,0.453,1.09
293,286,0.422,1.01
293,292,0.161,1.0
293,295,0.413,1.0
293,296,0.078,1.0
293,299,0.367,1.0
293,615,0.312,1.0
294,251,0.551,1.32
294,252,0.239,1.0
294,259,0.595,1.43
294,262,0.673,1.61
294,263,0.661,1.59
294,267,0.38,1.0
294,270,0.667,1.6
294,272,0.677,1.63
294,273,0.54,1.3
294,275,0.617,1.48
294,281,0.215,1.0
294,282,0.229,1.0
